FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,VotesTotal2016,DifferenceVotes2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,X15,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
13289,"Walker County, Georgia",34.818692,-85.29182,GA,County,Atlantic-S,4215,18950,23956,14735,0.18,0.79,0,,20865,0.43,0.04,0.01,0.02,0.01,0.17,154.2,446,0.32,39078
13291,"Walton County, Georgia",33.784274,-83.74132,GA,County,Atlantic-S,8292,31125,40696,22833,0.2,0.76,0,,22824,0.49,0.17,0.01,0.04,0.04,0.14,257,326,0.34,52082
13293,"Ware County, Georgia",31.20565,-82.4128,GA,County,Atlantic-S,3440,8513,12184,5073,0.28,0.7,0,,18842,0.4,0.29,0.01,0.04,0.03,0.24,40.7,892,0.36,34288
13295,"Warren County, Georgia",33.416748,-82.66363,GA,County,Atlantic-S,1314,991,2334,-323,0.56,0.42,1,,17884,0.24,0.6,0,0.01,0.01,0.32,20.5,284,0.32,31623
13297,"Washington County, Georgia",32.949364,-82.7826,GA,County,Atlantic-S,4200,4149,8461,-51,0.5,0.49,1,,17515,0.34,0.53,0.01,0.02,0.01,0.25,31.2,678,0.32,36137
13299,"Wayne County, Georgia",31.601826,-81.92805,GA,County,Atlantic-S,2041,8153,10413,6112,0.2,0.78,0,,17270,0.4,0.2,0.01,0.06,0.03,0.23,46.9,642,0.32,41093
13301,"Webster County, Georgia",32.047431,-84.55813,GA,County,Atlantic-S,473,630,1116,157,0.42,0.56,0,,19082,0.28,0.42,0,0.04,0,0.23,13.4,209,0.32,33893
13303,"Wheeler County, Georgia",32.127572,-82.74279,GA,County,Atlantic-S,646,1421,2102,775,0.31,0.68,0,,8948,0.21,0.38,0,0.05,0.01,0.31,25.2,295,0.32,30264
13305,"White County, Georgia",34.61523,-83.74257,GA,County,Atlantic-S,1674,9761,11823,8087,0.14,0.83,0,,22059,0.51,0.02,0.01,0.03,0.02,0.2,112.6,241,0.29,42126
13307,"Whitfield County, Georgia",34.797393,-84.97283,GA,County,Atlantic-S,7937,21537,30658,13600,0.26,0.7,0,,19497,0.39,0.04,0.01,0.33,0.18,0.21,353.8,290,0.34,43731
13309,"Wilcox County, Georgia",31.962807,-83.4504,GA,County,Atlantic-S,852,2096,2976,1244,0.29,0.7,0,,13228,0.28,0.36,0.01,0.04,0.02,0.28,24.5,378,0.32,32722
13311,"Wilkes County, Georgia",33.767503,-82.73763,GA,County,Atlantic-S,1848,2572,4486,724,0.41,0.57,0,,17120,0.35,0.43,0.01,0.04,0.02,0.27,22.6,469,0.33,32042
13313,"Wilkinson County, Georgia",32.83589,-83.22659,GA,County,Atlantic-S,1894,2333,4287,439,0.44,0.54,0,,17228,0.3,0.38,0,0.03,0.02,0.21,21.4,447,0.35,34512
13315,"Worth County, Georgia",31.556977,-83.84067,GA,County,Atlantic-S,2020,6152,8295,4132,0.24,0.74,0,,18551,0.34,0.29,0.01,0.02,0.02,0.2,38,571,0.37,40382
13317,"Hawaii County, Hawaii",19.683885,-155.39315,HI,County,Pacific-S,41259,17501,64867,-23758,0.64,0.27,1,,24635,0.58,0.01,0.21,0.12,0.1,0.18,45.9,4028,0.23,51887
13319,"Honolulu County, Hawaii",21.426126,-158.03586,HI,County,Pacific-S,175696,90326,285790,-85370,0.62,0.32,1,,30361,0.64,0.03,0.41,0.09,0.19,0.1,1586,601,0.22,73985
13321,"Kauai County, Hawaii",21.999721,-159.4776,HI,County,Pacific-S,16456,7574,26335,-8882,0.63,0.29,1,,45515,0.54,0,0.09,0.01,0.2,0.14,7.5,12,0.22,
15001,"Maui County, Hawaii",20.901025,-156.61583,HI,County,Pacific-S,33480,13446,51945,-20034,0.65,0.26,1,,26658,0.61,0.01,0.3,0.1,0.14,0.11,108.2,620,0.21,58883
15003,"Ada County, Idaho",43.5603,-116.28006,HI,County,Pacific-S,75677,93752,195655,18075,0.39,0.48,0,,29517,0.59,0.01,0.27,0.1,0.16,0.11,133.2,1162,0.22,64916
15005,"Adams County, Idaho",44.917815,-116.39291,ID,County,Pacific-N,415,1556,2183,1141,0.19,0.71,0,,27452,0.72,0.01,0.02,0.07,0.05,0.13,372.6,1053,0.25,57908
15007,"Bannock County, Idaho",42.777785,-112.34626,ID,County,Pacific-N,10342,17180,33413,6838,0.31,0.51,0,,21555,0.55,0,0.01,0.03,0.01,0.17,2.9,1363,0.28,40777
15009,"Bear Lake County, Idaho",42.31055,-111.35022,ID,County,Pacific-N,255,2203,2928,1948,0.09,0.75,0,,21327,0.65,0.01,0.01,0.08,0.03,0.16,74.5,1112,0.28,44324
16001,"Benewah County, Idaho",47.240039,-116.63764,ID,County,Pacific-N,770,3103,4185,2333,0.18,0.74,0,,21853,0.52,0,0.01,0.04,0.01,0.13,6.1,975,0.29,45504
16003,"Bingham County, Idaho",43.179755,-112.3636,ID,County,Pacific-N,2924,10907,16625,7983,0.18,0.66,0,,20198,0.44,0,0,0.03,0.02,0.15,11.9,777,0.3,46277
16005,"Blaine County, Idaho",43.437061,-114.17883,ID,County,Pacific-N,6416,3340,10724,-3076,0.6,0.31,1,,18872,0.54,0,0.01,0.18,0.07,0.15,21.8,2094,0.33,47292
16007,"Boise County, Idaho",43.955457,-115.85856,ID,County,Pacific-N,777,2673,3814,1896,0.2,0.7,0,,35524,0.75,0,0.01,0.2,0.14,0.08,8.1,2644,0.19,63490
16009,"Bonner County, Idaho",48.316414,-116.68683,ID,County,Pacific-N,5819,13343,20943,7524,0.28,0.64,0,,24324,0.63,0,0.01,0.04,0.02,0.17,3.7,1899,0.22,50874
16011,"Bonneville County, Idaho",43.474131,-111.87255,ID,County,Pacific-N,8930,26699,44220,17769,0.2,0.6,0,,23221,0.61,0,0.01,0.03,0.02,0.15,23.6,1735,0.25,45193
16013,"Boundary County, Idaho",48.758435,-116.37303,ID,County,Pacific-N,933,3789,5163,2856,0.18,0.73,0,,22657,0.63,0.01,0.01,0.12,0.05,0.11,55.9,1866,0.29,51440
16015,"Butte County, Idaho",43.686343,-113.19994,ID,County,Pacific-N,160,914,1230,754,0.13,0.74,0,,19877,0.5,0,0.01,0.04,0.03,0.17,8.6,1269,0.27,42720
16017,"Camas County, Idaho",43.391502,-114.77334,ID,County,Pacific-N,110,410,590,300,0.19,0.69,0,,20995,0.53,0,0,0.06,0.03,0.16,1.3,2232,0.29,42907
16019,"Canyon County, Idaho",43.61814,-116.67363,ID,County,Pacific-N,16883,47222,72774,30339,0.23,0.65,0,,21830,0.57,0.01,0,0.08,0.12,0.15,1,1074,0.26,49569
16021,"Caribou County, Idaho",42.726467,-111.66203,ID,County,Pacific-N,271,2275,3035,2004,0.09,0.75,0,,17755,0.52,0.01,0.01,0.23,0.08,0.2,321.8,587,0.33,43489
16023,"Cassia County, Idaho",42.357856,-113.63873,ID,County,Pacific-N,1036,5949,8178,4913,0.13,0.73,0,,23586,0.54,0,0.01,0.05,0.03,0.08,3.9,1764,0.28,55770
16025,"Clark County, Idaho",44.240975,-112.29109,ID,County,Pacific-N,44,203,283,159,0.16,0.72,0,,17801,0.52,0.01,0.01,0.26,0.09,0.16,8.9,2565,0.31,45078
16027,"Clearwater County, Idaho",46.653353,-115.85874,ID,County,Pacific-N,704,2852,3801,2148,0.19,0.75,0,,20032,0.45,0.01,0.01,0.48,0.39,0.15,0.6,1764,0.31,45979
16029,"Custer County, Idaho",44.21163,-114.13903,ID,County,Pacific-N,427,1777,2414,1350,0.18,0.74,0,,20256,0.5,0,0.01,0.03,0.02,0.13,3.6,2457,0.31,41304
16031,"Elmore County, Idaho",43.139342,-115.53776,ID,County,Pacific-N,1814,5816,8522,4002,0.21,0.68,0,,23965,0.56,0,0,0.04,0.02,0.16,0.9,4921,0.26,42704
16033,"Franklin County, Idaho",42.153211,-111.85558,ID,County,Pacific-N,385,3901,5499,3516,0.07,0.71,0,,20646,0.55,0.03,0.03,0.17,0.1,0.16,8.8,3075,0.3,45049
16035,"Fremont County, Idaho",44.175903,-111.51021,ID,County,Pacific-N,651,4090,5714,3439,0.11,0.72,0,,17620,0.56,0,0,0.07,0.03,0.12,19.3,664,0.31,50545
16037,"Gem County, Idaho",43.96957,-116.45129,ID,County,Pacific-N,1229,5980,7954,4751,0.16,0.75,0,,19475,0.56,0.01,0,0.13,0.06,0.12,7.1,1864,0.29,45578
16039,"Gooding County, Idaho",42.873169,-114.78145,ID,County,Pacific-N,930,3743,5191,2813,0.18,0.72,0,,20250,0.51,0,0.01,0.08,0.04,0.18,29.8,561,0.29,41688
16041,"Idaho County, Idaho",45.893268,-115.88859,ID,County,Pacific-N,1196,6441,8233,5245,0.15,0.78,0,,18373,0.43,0,0.01,0.3,0.16,0.21,21.2,729,0.3,44669
16043,"Jefferson County, Idaho",43.761293,-112.10683,ID,County,Pacific-N,976,8436,11472,7460,0.09,0.74,0,,19168,0.5,0,0,0.03,0.01,0.18,1.9,8477,0.26,39551
16045,"Jerome County, Idaho",42.679123,-114.30451,ID,County,Pacific-N,1329,4644,6751,3315,0.2,0.69,0,,19598,0.58,0,0,0.1,0.04,0.13,23.9,1094,0.33,52428
16047,"Kootenai County, Idaho",47.704372,-116.77098,ID,County,Pacific-N,16264,44449,66310,28185,0.25,0.67,0,,17182,0.42,0.01,0,0.33,0.17,0.18,37.5,597,0.33,46513
16049,"Latah County, Idaho",46.78604,-116.80259,ID,County,Pacific-N,8093,7265,18172,-828,0.45,0.4,1,,24685,0.63,0,0.01,0.04,0.02,0.13,111.3,1244,0.25,49061
16051,"Lemhi County, Idaho",44.948818,-113.77824,ID,County,Pacific-N,733,3011,4096,2278,0.18,0.74,0,,22322,0.75,0.01,0.02,0.04,0.04,0.2,34.6,1076,0.24,43482
16053,"Lewis County, Idaho",46.233719,-116.37938,ID,County,Pacific-N,270,1202,1590,932,0.17,0.76,0,,23998,0.59,0,0.01,0.03,0.02,0.23,1.7,4563,0.27,37869
16055,"Lincoln County, Idaho",42.965518,-114.21266,ID,County,Pacific-N,360,1184,1748,824,0.21,0.68,0,,19910,0.54,0,0,0.04,0.03,0.18,8,479,0.3,39918
16057,"Madison County, Idaho",43.818344,-111.74149,ID,County,Pacific-N,1201,8941,15687,7740,0.08,0.57,0,,16530,0.41,0,0,0.28,0.14,0.17,4.3,1201,0.32,44046
16059,"Minidoka County, Idaho",42.670666,-113.69674,ID,County,Pacific-N,1167,4887,6871,3720,0.17,0.71,0,,15133,0.79,0.01,0.01,0.07,0.05,0.36,80,469,0.25,36065
16061,"Nez Perce County, Idaho",46.410602,-116.86248,ID,County,Pacific-N,4828,10699,17201,5871,0.28,0.62,0,,19597,0.44,0.01,0.01,0.33,0.12,0.14,26.5,758,0.34,46332
16063,"Oneida County, Idaho",42.174344,-112.41045,ID,County,Pacific-N,184,1531,2068,1347,0.09,0.74,0,,24257,0.59,0,0.01,0.03,0.02,0.11,46.3,848,0.31,46214
16065,"Owyhee County, Idaho",42.806872,-116.19049,ID,County,Pacific-N,591,3052,3924,2461,0.15,0.78,0,,18920,0.52,0,0.01,0.03,0.02,0.16,3.6,1200,0.31,46503
16067,"Payette County, Idaho",43.999903,-116.86795,ID,County,Pacific-N,1507,6489,8704,4982,0.17,0.75,0,,15945,0.37,0.01,0.01,0.26,0.1,0.24,1.5,7666,0.3,38478
16069,"Power County, Idaho",42.770307,-112.8141,ID,County,Pacific-N,699,1666,2758,967,0.25,0.6,0,,19165,0.51,0,0.01,0.16,0.05,0.2,55.6,407,0.33,45533
16071,"Shoshone County, Idaho",47.417879,-116.04048,ID,County,Pacific-N,1384,3297,5120,1913,0.27,0.64,0,,17684,0.38,0.01,0.01,0.32,0.14,0.14,5.6,1404,0.32,48048
16073,"Teton County, Idaho",43.720419,-111.14417,ID,County,Pacific-N,2159,2167,4976,8,0.43,0.44,0,,20487,0.49,0,0.01,0.03,0.02,0.17,4.9,2630,0.31,36577
16075,"Twin Falls County, Idaho",42.48908,-114.61154,ID,County,Pacific-N,6233,19828,29873,13595,0.21,0.66,0,,22436,0.68,0,0.01,0.17,0.1,0.12,22.7,449,0.24,57644
16077,"Valley County, Idaho",44.655511,-115.92008,ID,County,Pacific-N,1913,2906,5349,993,0.36,0.54,0,,20588,0.55,0.01,0.01,0.14,0.08,0.15,40.2,1921,0.28,44236
16079,"Washington County, Idaho",44.392256,-116.85125,ID,County,Pacific-N,776,3283,4455,2507,0.17,0.74,0,,25785,0.66,0,0,0.04,0.02,0.1,2.7,3665,0.24,49380
16081,"Adams County, Illinois",39.965452,-91.26805,ID,County,Pacific-N,7676,22790,31947,15114,0.24,0.71,0,,20380,0.49,0,0.01,0.18,0.08,0.15,7,1453,0.3,35955
16083,"Alexander County, Illinois",37.146816,-89.28948,IL,County,Central-N,1262,1496,2820,234,0.45,0.53,0,,24217,0.54,0.04,0.01,0.01,0.02,0.14,78.5,855,0.37,46061
16085,"Bond County, Illinois",38.882098,-89.43485,IL,County,Central-N,2068,4888,7510,2820,0.28,0.65,0,,13619,0.41,0.36,0.01,0.03,0.01,0.32,34.9,236,0.28,30699
16087,"Boone County, Illinois",42.298948,-88.83422,IL,County,Central-N,8986,12282,22729,3296,0.4,0.54,0,,23195,0.48,0.07,0.01,0.03,0.02,0.15,46.8,380,0.3,49886
17001,"Brown County, Illinois",39.950254,-90.74023,IL,County,Central-N,476,1796,2359,1320,0.2,0.76,0,,25888,0.5,0.03,0.01,0.2,0.11,0.11,192.8,281,0.34,58792
17003,"Bureau County, Illinois",41.38642,-89.47776,IL,County,Central-N,6029,9281,16389,3252,0.37,0.57,0,,20555,0.43,0.19,0,0.06,0.03,0.12,22.7,306,0.28,50225
17005,"Calhoun County, Illinois",39.168969,-90.65318,IL,County,Central-N,739,1721,2561,982,0.29,0.67,0,,26705,0.51,0.01,0.01,0.09,0.04,0.12,40.3,869,0.29,52138
17007,"Carroll County, Illinois",42.076584,-89.95314,IL,County,Central-N,2447,4434,7393,1987,0.33,0.6,0,,26924,0.48,0,0,0.01,0.02,0.12,20,254,0.29,49689
17009,"Cass County, Illinois",39.975926,-90.26991,IL,County,Central-N,1621,3216,5075,1595,0.32,0.63,0,,27118,0.47,0.01,0.01,0.03,0.03,0.14,34.6,445,0.29,50750
17011,"Champaign County, Illinois",40.136824,-88.21675,IL,County,Central-N,50137,33368,90516,-16769,0.55,0.37,1,,22257,0.39,0.04,0.01,0.19,0.11,0.15,36.3,376,0.28,46289
17013,"Christian County, Illinois",39.528077,-89.26254,IL,County,Central-N,3992,10543,15364,6551,0.26,0.69,0,,25713,0.71,0.13,0.09,0.05,0.11,0.22,201.9,996,0.25,47966
17015,"Clark County, Illinois",39.345598,-87.80297,IL,County,Central-N,1877,5622,7841,3745,0.24,0.72,0,,23915,0.44,0.02,0.01,0.02,0.02,0.15,49.1,709,0.32,46870
17017,"Clay County, Illinois",38.737029,-88.47091,IL,County,Central-N,1020,5021,6313,4001,0.16,0.8,0,,24296,0.53,0.01,0,0.01,0.01,0.12,32.6,501,0.33,50645
17019,"Clinton County, Illinois",38.598095,-89.43684,IL,County,Central-N,3945,12412,17327,8467,0.23,0.72,0,,22279,0.47,0,0.01,0.01,0.01,0.16,29.5,468,0.31,45709
17021,"Coles County, Illinois",39.507634,-88.25937,IL,County,Central-N,7309,13003,21679,5694,0.34,0.6,0,,27802,0.56,0.04,0,0.03,0.02,0.09,79.7,474,0.3,60556
17023,"Cook County, Illinois",41.837649,-87.76781,IL,County,Central-N,1611946,453287,2158572,-1158659,0.75,0.21,1,,21970,0.57,0.04,0.01,0.02,0.02,0.22,106,508,0.26,41319
17025,"Crawford County, Illinois",39.009225,-87.75787,IL,County,Central-N,1992,6277,8672,4285,0.23,0.72,0,,30183,0.61,0.25,0.07,0.24,0.21,0.17,5497,945,0.25,55058
17027,"Cumberland County, Illinois",39.272064,-88.26321,IL,County,Central-N,1031,4206,5526,3175,0.19,0.76,0,,25214,0.55,0.05,0.01,0.02,0.01,0.14,44.6,444,0.31,45889
17029,"DeKalb County, Illinois",41.897263,-88.73931,IL,County,Central-N,20466,19091,43003,-1375,0.48,0.44,1,,22952,0.49,0,0.01,0.01,0.01,0.14,31.9,346,0.28,49567
17031,"De Witt County, Illinois",40.178001,-88.91478,IL,County,Central-N,1910,5077,7492,3167,0.26,0.68,0,,23696,0.65,0.07,0.03,0.11,0.07,0.19,166.7,631,0.28,56536
17033,"Douglas County, Illinois",39.769979,-88.23666,IL,County,Central-N,1949,5698,8125,3749,0.24,0.7,0,,26704,0.51,0.01,0.01,0.02,0.01,0.14,41.6,398,0.31,55193
17035,"DuPage County, Illinois",41.856029,-88.06358,IL,County,Central-N,228622,166415,423643,-62207,0.54,0.39,1,,23732,0.46,0.01,0.01,0.07,0.04,0.1,47.9,417,0.31,52526
17037,"Edgar County, Illinois",39.668118,-87.74684,IL,County,Central-N,1793,5645,7840,3852,0.23,0.72,0,,38570,0.73,0.05,0.11,0.14,0.18,0.07,2795.5,328,0.23,80037
17039,"Edwards County, Illinois",38.398083,-88.04839,IL,County,Central-N,434,2778,3324,2344,0.13,0.84,0,,23368,0.47,0.01,0,0.01,0.01,0.18,29.8,623,0.3,45485
17041,"Effingham County, Illinois",39.069653,-88.59228,IL,County,Central-N,3083,13635,17514,10552,0.18,0.78,0,,20898,0.52,0.01,0,0.01,0.01,0.11,30.3,222,0.31,46894
17043,"Fayette County, Illinois",39.000305,-88.99088,IL,County,Central-N,1819,7372,9549,5553,0.19,0.77,0,,27051,0.56,0,0,0.02,0.01,0.09,71.5,479,0.32,52578
17045,"Ford County, Illinois",40.552455,-88.22341,IL,County,Central-N,1414,4480,6338,3066,0.22,0.71,0,,21523,0.42,0.05,0,0.02,0.02,0.17,30.9,716,0.33,41268
17047,"Franklin County, Illinois",37.974494,-88.95515,IL,County,Central-N,4727,13116,18567,8389,0.26,0.71,0,,25448,0.49,0.01,0,0.03,0.01,0.11,29,486,0.28,50877
17049,"Fulton County, Illinois",40.499297,-90.17764,IL,County,Central-N,6133,8492,15651,2359,0.39,0.54,0,,20394,0.51,0.01,0.01,0.02,0.01,0.19,96.7,409,0.3,37758
17051,"Gallatin County, Illinois",37.782056,-88.2338,IL,County,Central-N,657,1942,2699,1285,0.24,0.72,0,,22318,0.51,0.04,0,0.03,0.02,0.13,42.8,866,0.31,44435
17053,"Greene County, Illinois",39.36954,-90.38301,IL,County,Central-N,1205,4145,5559,2940,0.22,0.75,0,,23862,0.45,0.01,0,0.02,0,0.17,17.3,323,0.28,41045
17055,"Grundy County, Illinois",41.309747,-88.36671,IL,County,Central-N,8065,13454,23022,5389,0.35,0.58,0,,22307,0.46,0.01,0,0.01,0.01,0.13,25.6,543,0.29,39738
17057,"Hamilton County, Illinois",38.096779,-88.53624,IL,County,Central-N,802,3206,4156,2404,0.19,0.77,0,,28725,0.56,0.02,0.01,0.09,0.04,0.09,119.8,418,0.3,70092
17059,"Hancock County, Illinois",40.424406,-91.18769,IL,County,Central-N,2139,6430,9049,4291,0.24,0.71,0,,21960,0.51,0.01,0,0.02,0,0.17,19.4,435,0.28,49790
17061,"Hardin County, Illinois",37.470687,-88.28176,IL,County,Central-N,420,1653,2137,1233,0.2,0.77,0,,23714,0.51,0,0,0.01,0.01,0.14,24.1,794,0.29,48767
17063,"Henderson County, Illinois",40.833378,-90.94634,IL,County,Central-N,1155,2155,3489,1e3,0.33,0.62,0,,22366,0.45,0.01,0.01,0.02,0.01,0.24,24.3,178,0.31,37331
17065,"Henry County, Illinois",41.351751,-90.12049,IL,County,Central-N,8871,13985,24364,5114,0.36,0.57,0,,25902,0.46,0,0,0.01,0.02,0.11,19.3,379,0.3,50999
17067,"Iroquois County, Illinois",40.749055,-87.83379,IL,County,Central-N,2504,9750,12996,7246,0.19,0.75,0,,27117,0.52,0.02,0.01,0.05,0.02,0.11,61.3,823,0.31,51025
17069,"Jackson County, Illinois",37.769401,-89.31472,IL,County,Central-N,11634,10843,24268,-791,0.48,0.45,1,,25098,0.47,0.01,0.01,0.06,0.04,0.14,26.6,1117,0.34,46895
17071,"Jasper County, Illinois",39.009625,-88.14029,IL,County,Central-N,924,3975,5112,3051,0.18,0.78,0,,20527,0.66,0.15,0.04,0.04,0.06,0.3,103.1,584,0.32,34395
17073,"Jefferson County, Illinois",38.310378,-88.91525,IL,County,Central-N,4425,11695,16876,7270,0.26,0.69,0,,24174,0.53,0,0,0.01,0.01,0.07,19.6,495,0.3,52919
17075,"Jersey County, Illinois",39.083608,-90.34213,IL,County,Central-N,2679,7748,10938,5069,0.25,0.71,0,,22620,0.52,0.09,0.01,0.02,0.01,0.17,68,571,0.3,43073
17077,"Jo Daviess County, Illinois",42.393139,-90.23582,IL,County,Central-N,4462,6121,11225,1659,0.4,0.55,0,,25467,0.54,0.01,0,0.01,0.01,0.08,62.3,369,0.33,52493
17079,"Johnson County, Illinois",37.466033,-88.89463,IL,County,Central-N,1142,4649,6042,3507,0.19,0.77,0,,29675,0.53,0,0.01,0.03,0.03,0.1,37.7,601,0.3,51282
17081,"Kane County, Illinois",41.918229,-88.33844,IL,County,Central-N,103665,82734,199309,-20931,0.52,0.42,1,,18763,0.52,0.08,0,0.03,0.01,0.14,36.6,344,0.29,45773
17083,"Kankakee County, Illinois",41.137091,-87.84234,IL,County,Central-N,18971,25129,46782,6158,0.41,0.54,0,,30082,0.59,0.06,0.04,0.3,0.18,0.11,990.9,520,0.25,72131
17085,"Kendall County, Illinois",41.641529,-88.42492,IL,County,Central-N,24884,24961,53447,77,0.47,0.47,0,,23779,0.53,0.15,0.01,0.1,0.05,0.16,167.6,677,0.3,56326
17087,"Knox County, Illinois",40.939735,-90.29082,IL,County,Central-N,10083,10737,22243,654,0.45,0.48,0,,31276,0.68,0.06,0.03,0.16,0.09,0.05,358.6,320,0.34,90640
17089,"Lake County, Illinois",42.313322,-87.9838,IL,County,Central-N,171095,109767,299011,-61328,0.57,0.37,1,,22093,0.49,0.08,0.01,0.05,0.02,0.17,73.9,716,0.26,38992
17091,"LaSalle County, Illinois",41.332155,-88.90428,IL,County,Central-N,19543,26689,49244,7146,0.4,0.54,0,,38018,0.68,0.07,0.07,0.21,0.18,0.09,1584.4,444,0.28,78001
17093,"Lawrence County, Illinois",38.72377,-87.72003,IL,County,Central-N,1290,4521,6058,3231,0.21,0.75,0,,25709,0.51,0.02,0.01,0.09,0.03,0.12,100.4,1135,0.27,51205
17095,"Lee County, Illinois",41.774245,-89.35201,IL,County,Central-N,5528,8612,15302,3084,0.36,0.56,0,,14147,0.43,0.1,0,0.04,0.03,0.13,45.3,372,0.29,41759
17097,"Livingston County, Illinois",40.903217,-88.56595,IL,County,Central-N,4023,10208,15205,6185,0.27,0.67,0,,25409,0.51,0.05,0.01,0.06,0.02,0.11,49.7,725,0.33,54472
17099,"Logan County, Illinois",40.143596,-89.3651,IL,County,Central-N,3313,8181,12257,4868,0.27,0.67,0,,24952,0.47,0.05,0.01,0.05,0.02,0.1,37.3,1044,0.29,53918
17101,"McDonough County, Illinois",40.472379,-90.67035,IL,County,Central-N,5288,6795,12980,1507,0.41,0.52,0,,21445,0.51,0.08,0.01,0.03,0.02,0.14,49,618,0.29,54353
17103,"McHenry County, Illinois",42.296401,-88.35377,IL,County,Central-N,60803,71612,142283,10809,0.43,0.5,0,,20042,0.62,0.06,0.02,0.03,0.03,0.23,55.4,589,0.27,42684
17105,"McLean County, Illinois",40.495251,-88.88358,IL,County,Central-N,36196,37237,79832,1041,0.45,0.47,0,,32341,0.66,0.01,0.03,0.12,0.09,0.08,512,603,0.28,76856
